,comp-1,comp-2,unique_id,Type,Location
125,-31.67739,-59.142982,1127,Residential,Ireland
126,-0.54028994,12.447757,1128,Residential,Ireland
127,-1.7006994,-11.2042265,1129,Residential,Ireland
128,37.10609,28.32372,1130,Residential,Ireland
129,29.252953,37.56754,1131,Residential,Ireland
130,-13.863119,55.965572,1132,Residential,Ireland
131,-39.033085,8.607019,1133,Residential,Ireland
132,15.491469,-11.769142,1134,Residential,Ireland
133,8.167957,12.176179,1135,Residential,Ireland
134,-39.23395,8.835973,1136,Residential,Ireland
135,11.001096,-43.05609,1137,Residential,Ireland
136,-30.94467,62.088665,1138,Residential,Ireland
137,-27.20677,65.80948,1139,Residential,Ireland
138,-15.097586,41.41115,1140,Residential,Ireland
139,0.21034098,14.272519,1141,Residential,Ireland
140,13.421212,-55.991604,1142,Residential,Ireland
141,30.336246,27.483809,1143,Residential,Ireland
142,-18.073303,51.602474,1144,Residential,Ireland
143,17.828728,-55.97072,1145,Residential,Ireland
144,10.728512,-45.370827,1146,Residential,Ireland
145,-2.75735,-27.066772,1147,Residential,Ireland
146,25.98192,30.442493,1148,Residential,Ireland
147,-32.39494,12.520092,1149,Residential,Ireland
148,18.03399,-6.133421,1150,Residential,Ireland
149,42.127445,21.161242,1151,Residential,Ireland
150,-28.687565,-8.015666,1152,Residential,Ireland
151,-16.306746,-19.059784,1153,Residential,Ireland
152,-15.331408,62.879154,1154,Residential,Ireland
153,19.552475,1.1138474,1155,Residential,Ireland
154,-13.344226,-2.4191952,1156,Residential,Ireland
155,2.649047,-5.3828216,1157,Residential,Ireland
156,-38.136593,56.543198,1158,Residential,Ireland
157,-14.583886,-51.10683,1159,Residential,Ireland
158,0.1784998,-49.47232,1160,Residential,Ireland
159,-42.953945,-16.992445,1161,Residential,Ireland
160,-22.337183,-4.154788,1162,Residential,Ireland
161,-12.708681,-32.383377,1163,Residential,Ireland
162,36.744907,-9.350128,1164,Residential,Ireland
163,15.980853,56.452797,1165,Residential,Ireland
164,-30.278482,58.093822,1166,Residential,Ireland
165,25.005144,32.10652,1167,Residential,Ireland
166,32.918247,27.02453,1168,Residential,Ireland
167,-4.766694,-25.172325,1169,Residential,Ireland
168,-10.637327,-16.112513,1170,Residential,Ireland
169,26.070988,-10.650286,1171,Residential,Ireland
170,2.4750025,-32.022255,1172,Residential,Ireland
171,16.279411,66.72854,1173,Residential,Ireland
172,-22.467316,52.584282,1174,Residential,Ireland
173,15.0393715,64.18458,1175,Residential,Ireland
174,19.11964,-4.267127,1176,Residential,Ireland
175,23.890308,67.274155,1177,Residential,Ireland
176,-41.120262,2.570313,1178,Residential,Ireland
177,-10.010626,57.73954,1179,Residential,Ireland
178,32.48329,29.205536,1180,Residential,Ireland
179,9.317989,-54.170395,1181,Residential,Ireland
180,26.400911,3.1406357,1182,Residential,Ireland
181,-26.090738,-14.697882,1183,Residential,Ireland
182,-45.350304,-17.447163,1184,Residential,Ireland
183,-31.299204,64.46233,1185,Residential,Ireland
184,27.330065,36.312912,1186,Residential,Ireland
185,-21.307636,67.32812,1187,Residential,Ireland
186,17.377546,60.418766,1188,Residential,Ireland
187,-17.201717,-49.053726,1189,Residential,Ireland
188,-13.438709,20.23599,1190,Residential,Ireland
189,27.613508,-15.811191,1191,Residential,Ireland
190,-42.952694,-17.149092,1192,Residential,Ireland
191,-20.374556,59.10919,1194,Residential,Ireland
192,-40.663143,-54.200066,1195,Residential,Ireland
193,-22.989178,67.45703,1196,Residential,Ireland
194,10.229269,-16.75104,1197,Residential,Ireland
195,-34.584145,57.421444,1198,Residential,Ireland
196,-13.946958,-52.305565,1199,Residential,Ireland
197,-30.504427,60.84425,1200,Residential,Ireland
198,-6.0557885,-15.112784,1201,Residential,Ireland
199,-30.114756,13.663032,1202,Residential,Ireland
200,23.940918,-20.447554,1203,Residential,Ireland
201,-52.927715,0.22772065,1204,Residential,Ireland
202,9.138155,42.705933,1205,Residential,Ireland
203,-9.768611,3.6833632,1206,Residential,Ireland
204,-11.022086,41.784756,1207,Residential,Ireland
205,-43.974926,-49.007774,1208,Residential,Ireland
206,-27.760447,54.386368,1209,Residential,Ireland
207,-23.389881,-38.569958,1210,Residential,Ireland
208,-23.49665,65.03418,1211,Residential,Ireland
209,24.29518,32.25085,1212,Residential,Ireland
210,-11.717033,-3.8188858,1213,Residential,Ireland
211,-23.057396,-16.195894,1214,Residential,Ireland
212,4.8842816,1.3431238,1215,Residential,Ireland
213,7.3158774,40.673466,1216,Residential,Ireland
214,-11.643829,67.48097,1217,Residential,Ireland
215,41.51543,0.77260494,1218,Residential,Ireland
216,-32.506104,13.147982,1219,Residential,Ireland
217,-44.937244,-16.225582,1220,Residential,Ireland
218,-16.445477,-8.544006,1221,Residential,Ireland
219,-44.421814,8.324495,1222,Residential,Ireland
220,-37.601933,11.631391,1223,Residential,Ireland
221,-13.218335,-43.01845,1224,Residential,Ireland
222,-2.6475062,-5.732191,1225,Residential,Ireland
223,-20.060814,-53.000156,1226,Residential,Ireland
224,20.31529,16.67438,1227,Residential,Ireland
225,14.438654,-49.72788,1228,Residential,Ireland
226,-16.663681,63.178276,1229,Residential,Ireland
227,-10.578869,7.7592287,1230,Residential,Ireland
228,16.628155,34.682156,1231,Residential,Ireland
229,20.704742,-13.3940115,1232,Residential,Ireland
230,-10.243648,37.1202,1233,Residential,Ireland
231,-42.663353,-48.963623,1234,Residential,Ireland
232,-11.928166,-13.739002,1235,Residential,Ireland
233,-11.061796,6.329398,1236,Residential,Ireland
234,9.701448,-54.635868,1237,Residential,Ireland
235,8.324323,10.240934,1238,Residential,Ireland
236,-35.545048,14.615165,1239,Residential,Ireland
237,18.765038,0.14562087,1240,Residential,Ireland
238,-34.819023,49.638012,1241,Residential,Ireland
239,9.202102,-50.26031,1242,Residential,Ireland
240,-14.285387,-24.473764,1243,Residential,Ireland
241,-45.20885,6.117652,1244,Residential,Ireland
242,-33.900673,56.02918,1245,Residential,Ireland
243,-12.525645,44.59133,1246,Residential,Ireland
244,-27.68623,53.382717,1247,Residential,Ireland
245,-19.398575,58.886898,1248,Residential,Ireland
246,-19.081734,-66.6796,1249,Residential,Ireland
247,8.597151,40.934727,1250,Residential,Ireland
248,-12.366104,-7.702337,1251,Residential,Ireland
249,-41.75102,-14.747552,1252,Residential,Ireland
250,-8.406005,-28.110994,1253,Residential,Ireland
251,17.335333,-43.28827,1254,Residential,Ireland
252,-27.148672,48.39646,1255,Residential,Ireland
253,-30.097088,-31.824669,1257,Residential,Ireland
254,32.582134,-21.272312,1258,Residential,Ireland
255,-28.997047,-51.90001,1259,Residential,Ireland
256,-13.151777,22.745275,1260,Residential,Ireland
257,-14.09309,57.589687,1261,Residential,Ireland
258,-36.821667,-50.249924,1262,Residential,Ireland
259,-1.759544,-9.949621,1263,Residential,Ireland
260,-20.91172,39.651405,1264,Residential,Ireland
261,-19.235058,64.76486,1265,Residential,Ireland
262,-37.237083,-11.755385,1266,Residential,Ireland
263,23.840631,36.25729,1267,Residential,Ireland
264,-20.684849,52.239162,1268,Residential,Ireland
265,10.105745,66.268074,1269,Residential,Ireland
266,-33.002834,46.23079,1270,Residential,Ireland
267,35.841114,28.671442,1271,Residential,Ireland
268,8.613545,-54.527153,1272,Residential,Ireland
269,37.946735,27.911644,1273,Residential,Ireland
270,-13.446399,-11.63882,1274,Residential,Ireland
271,-43.28502,-47.8328,1275,Residential,Ireland
272,-27.662188,17.385347,1276,Residential,Ireland
273,-38.382576,-47.40817,1277,Residential,Ireland
274,-25.173756,-31.908674,1278,Residential,Ireland
275,2.2069304,-15.914391,1279,Residential,Ireland
276,41.30949,25.143213,1280,Residential,Ireland
277,-7.3726587,-17.705362,1281,Residential,Ireland
278,-48.717422,-4.838588,1283,Residential,Ireland
279,-34.194607,5.784493,1284,Residential,Ireland
280,8.465769,-50.362144,1285,Residential,Ireland
281,-24.18986,-2.9899945,1286,Residential,Ireland
282,-35.02286,-43.27112,1287,Residential,Ireland
283,-2.2506049,-2.057322,1288,Residential,Ireland
284,-12.424715,39.981762,1289,Residential,Ireland
285,-7.293024,39.28661,1290,Residential,Ireland
286,-53.691845,-0.08279934,1291,Residential,Ireland
287,-16.809212,1.9680512,1292,Residential,Ireland
288,-19.740177,42.405464,1293,Residential,Ireland
289,-18.510614,51.54796,1294,Residential,Ireland
290,22.361187,-14.893052,1295,Residential,Ireland
291,18.93527,46.8275,1296,Residential,Ireland
292,-25.27034,-1.1860743,1297,Residential,Ireland
293,-9.621226,3.1940167,1298,Residential,Ireland
294,11.86482,44.240086,1299,Residential,Ireland
295,-9.691891,42.704067,1300,Residential,Ireland
296,-42.211075,-47.557076,1301,Residential,Ireland
297,-36.787735,-14.636149,1302,Residential,Ireland
298,17.887955,33.241596,1303,Residential,Ireland
299,-21.705986,18.699629,1304,Residential,Ireland
