,tSNE_x,tSNE_y,Location,Type,id
2147,-51.669285,26.370193,Ireland,Residential,3171
2148,35.52019,-10.786185,Ireland,Residential,3172
2149,-9.295599,48.01494,Ireland,Residential,3173
2150,12.619772,43.472412,Ireland,Residential,3174
2151,-1.2169122,40.016514,Ireland,Residential,3175
2152,23.865387,61.77402,Ireland,Residential,3176
2153,-43.347286,41.165928,Ireland,Residential,3177
2154,-33.791584,-9.183263,Ireland,Residential,3178
2155,-43.222263,39.08615,Ireland,Residential,3179
2156,-55.608498,-16.720024,Ireland,Residential,3180
2157,-33.032856,-18.762285,Ireland,Residential,3181
2158,-57.780117,16.417957,Ireland,Residential,3182
2159,-17.441664,-3.679189,Ireland,Residential,3183
2160,-21.179033,-17.577938,Ireland,Residential,3184
2161,-26.4672,8.05702,Ireland,Residential,3185
2162,-15.641783,-1.5668222,Ireland,Residential,3186
2163,-32.099804,22.841528,Ireland,Residential,3187
2164,34.54134,-54.96838,Ireland,Residential,3188
2165,-18.192312,56.643627,Ireland,Residential,3189
2166,36.324245,-48.148636,Ireland,Residential,3190
2167,-21.050266,-14.272649,Ireland,Residential,3191
2168,-55.885574,25.193853,Ireland,Residential,3192
2169,-35.16354,-54.10715,Ireland,Residential,3193
2170,-36.127846,59.74568,Ireland,Residential,3194
2171,25.50934,31.859861,Ireland,Residential,3195
2172,30.335812,-57.112133,Ireland,Residential,3196
2173,-30.41198,2.5145833,Ireland,Residential,3197
2174,-57.66356,19.874557,Ireland,Residential,3198
2175,-36.92231,3.913214,Ireland,Residential,3199
2176,27.465023,-60.563618,Ireland,Residential,3200
2177,6.1112294,-5.0298667,Ireland,Residential,3201
2178,-42.004513,-8.746202,Ireland,Residential,3202
2179,-27.216215,48.76608,Ireland,Residential,3203
2180,-27.845205,72.410736,Ireland,Residential,3204
2181,15.6095295,-5.8889136,Ireland,Residential,3205
2182,40.960293,-52.781322,Ireland,Residential,3206
2183,-14.300645,-28.096231,Ireland,Residential,3207
2184,41.466568,-47.888023,Ireland,Residential,3208
2185,-11.521621,-9.411841,Ireland,Residential,3209
2186,28.703592,-15.621348,Ireland,Residential,3210
2187,3.0164945,-71.04924,Ireland,Residential,3211
2188,-64.322876,-3.2539656,Ireland,Residential,3212
2189,-29.302876,-28.478466,Ireland,Residential,3213
2190,39.373627,-52.330215,Ireland,Residential,3214
2191,-2.9686253,-23.358421,Ireland,Residential,3215
2192,-5.856984,-28.567707,Ireland,Residential,3216
2193,17.601809,-30.753424,Ireland,Residential,3217
2194,24.762308,60.6266,Ireland,Residential,3218
2195,-4.983579,66.58116,Ireland,Residential,3219
2196,-9.171895,-53.30981,Ireland,Residential,3220
2197,-14.2422,-28.219069,Ireland,Residential,3221
2198,17.616314,-54.82227,Ireland,Residential,3222
2199,-36.67895,-6.620209,Ireland,Residential,3223
2200,-20.501358,-45.459568,Ireland,Residential,3224
2201,46.892467,-48.567924,Ireland,Residential,3225
2202,-43.360863,-10.736025,Ireland,Residential,3226
2203,-41.45277,-2.8523846,Ireland,Residential,3227
2204,-12.868546,50.974197,Ireland,Residential,3228
2205,-21.183413,-41.37129,Ireland,Residential,3229
2206,10.90416,-63.310627,Ireland,Residential,3230
2207,-21.47131,61.793884,Ireland,Residential,3231
2208,-21.809622,52.04945,Ireland,Residential,3232
2209,-71.11876,-1.8173857,Ireland,Residential,3233
2210,-20.316282,-45.566174,Ireland,Residential,3234
2211,14.668517,70.7533,Ireland,Residential,3235
2212,-10.969418,-16.044191,Ireland,Residential,3236
2213,27.697783,-28.799143,Ireland,Residential,3237
2214,-34.3313,62.351875,Ireland,Residential,3238
2215,-48.41921,-10.475405,Ireland,Residential,3239
2216,-17.869566,-11.270006,Ireland,Residential,3240
2217,35.520084,9.074898,Ireland,Residential,3241
2218,-32.49877,66.374016,Ireland,Residential,3242
2219,-13.387221,-62.69524,Ireland,Residential,3243
2220,27.058786,-53.28169,Ireland,Residential,3244
2221,-24.992723,58.87229,Ireland,Residential,3245
2222,-50.30177,24.434355,Ireland,Residential,3246
2223,-10.413779,-21.64193,Ireland,Residential,3247
2224,6.0030746,-9.033754,Ireland,Residential,3248
2225,-24.466148,48.818363,Ireland,Residential,3249
2226,-14.388985,7.1768575,Ireland,Residential,3250
2227,-10.619679,-57.858315,Ireland,Residential,3251
2228,-41.951263,31.142527,Ireland,Residential,3252
2229,-25.656912,64.837585,Ireland,Residential,3253
2230,-55.1974,24.777145,Ireland,Residential,3255
2231,-24.62866,64.03312,Ireland,Residential,3256
2232,-25.53196,47.778828,Ireland,Residential,3257
2233,5.5042615,-4.87873,Ireland,Residential,3258
2234,-30.180397,45.600906,Ireland,Residential,3259
2235,15.271977,-10.557357,Ireland,Residential,3260
2236,-22.721972,58.849735,Ireland,Residential,3261
2237,12.182345,-5.762895,Ireland,Residential,3262
2238,43.82069,17.035276,Ireland,Residential,3263
2239,-1.9606799,-61.499123,Ireland,Residential,3264
2240,34.108257,7.436056,Ireland,Residential,3265
2241,-68.61944,5.9352756,Ireland,Residential,3266
2242,4.697548,42.774208,Ireland,Residential,3267
2243,-55.535492,30.82214,Ireland,Residential,3268
2244,-46.912083,63.651337,Ireland,Residential,3269
2245,-34.12593,61.135685,Ireland,Residential,3270
2246,-34.601124,3.6760244,Ireland,Residential,3271
2247,9.072184,-11.561744,Ireland,Residential,3272
2248,-7.866168,28.03058,Ireland,Residential,3273
2249,40.50474,-49.91661,Ireland,Residential,3274
2250,20.617445,-17.999712,Ireland,Residential,3275
2251,15.898869,63.489105,Ireland,Residential,3276
2252,3.3143203,41.676277,Ireland,Residential,3277
2253,19.971298,60.679615,Ireland,Residential,3278
2254,-11.458712,-11.965079,Ireland,Residential,3279
2255,3.1059904,-0.1596701,Ireland,Residential,3280
2256,-21.992067,68.39132,Ireland,Residential,3281
2257,-31.545677,-58.17382,Ireland,Residential,3282
2258,-32.578465,-24.83332,Ireland,Residential,3283
2259,15.136845,33.676838,Ireland,Residential,3284
2260,16.132626,-57.090416,Ireland,Residential,3285
2261,-4.036966,35.71088,Ireland,Residential,3286
2262,26.141178,60.60967,Ireland,Residential,3287
2263,24.99802,62.50059,Ireland,Residential,3288
2264,-9.107096,-27.390455,Ireland,Residential,3289
2265,-61.08084,21.414595,Ireland,Residential,3290
2266,-32.5143,-23.169989,Ireland,Residential,3291
2267,-56.504017,-33.00369,Ireland,Residential,3292
2268,24.109085,30.420961,Ireland,Residential,3293
2269,-12.207053,-22.334206,Ireland,Residential,3294
2270,-57.90557,19.915415,Ireland,Residential,3295
2271,-58.621574,19.120861,Ireland,Residential,3296
2272,15.050903,61.831676,Ireland,Residential,3298
2273,-14.149614,0.24278614,Ireland,Residential,3299
2274,-29.369297,-41.84278,Ireland,Residential,3300
2275,-1.6174508,22.804165,Ireland,Residential,3301
2276,-41.733837,0.047166478,Ireland,Residential,3302
2277,-34.11269,3.25149,Ireland,Residential,3303
2278,44.99262,-54.053173,Ireland,Residential,3304
2279,-13.6849985,-56.40449,Ireland,Residential,3305
2280,10.019478,32.62015,Ireland,Residential,3306
2281,-32.60188,66.2359,Ireland,Residential,3307
2282,-16.378515,51.574333,Ireland,Residential,3308
2283,5.2428203,34.189228,Ireland,Residential,3309
2284,-17.344051,-9.731752,Ireland,Residential,3310
2285,-57.21368,-2.945959,Ireland,Residential,3311
2286,16.835403,35.763725,Ireland,Residential,3312
2287,-52.049942,21.58065,Ireland,Residential,3313
2288,-20.736204,-13.062352,Ireland,Residential,3314
2289,-29.118979,-67.046425,Ireland,Residential,3315
2290,-11.610857,4.7930956,Ireland,Residential,3316
2291,50.072563,-41.269085,Ireland,Residential,3317
2292,18.793564,38.824265,Ireland,Residential,3318
2293,27.189514,10.938643,Ireland,Residential,3319
2294,41.458977,-46.468697,Ireland,Residential,3320
2295,-0.4453295,36.31808,Ireland,Residential,3321
2296,-22.787542,-18.582222,Ireland,Residential,3322
2297,-22.41233,64.87672,Ireland,Residential,3323
2298,16.74703,1.335483,Ireland,Residential,3324
2299,34.473988,7.9897494,Ireland,Residential,3325
2300,-22.419603,-25.49196,Ireland,Residential,3326
2301,-49.696655,2.7521682,Ireland,Residential,3327
2302,-57.87154,22.624517,Ireland,Residential,3328
2303,8.078515,-13.02724,Ireland,Residential,3329
2304,52.77061,-38.5652,Ireland,Residential,3330
2305,10.246515,-50.400402,Ireland,Residential,3331
2306,2.988377,-70.188065,Ireland,Residential,3332
2307,-16.529545,-12.859951,Ireland,Residential,3333
2308,-32.17484,53.31935,Ireland,Residential,3334
2309,-9.755499,-20.254158,Ireland,Residential,3335
2310,-19.139503,-26.901829,Ireland,Residential,3336
2311,24.339125,-3.0127177,Ireland,Residential,3337
2312,-32.347843,-2.961284,Ireland,Residential,3338
2313,-40.390957,-3.48729,Ireland,Residential,3339
2314,24.555319,-49.02206,Ireland,Residential,3340
2315,-25.04175,48.115307,Ireland,Residential,3341
2316,-56.401737,43.468132,Ireland,Residential,3342
2317,2.0830984,40.63358,Ireland,Residential,3343
2318,-8.278695,-59.22571,Ireland,Residential,3344
2319,-35.29037,-21.20873,Ireland,Residential,3345
2320,-54.545994,-0.9837107,Ireland,Residential,3346
2321,15.746672,58.61083,Ireland,Residential,3347
2322,-38.300144,25.106035,Ireland,Residential,3349
2323,-19.839056,61.9259,Ireland,Residential,3350
2324,49.169724,20.235937,Ireland,Residential,3351
2325,-43.922928,-1.9552958,Ireland,Residential,3352
2326,-54.930195,-16.205105,Ireland,Residential,3353
2327,-27.216118,4.579718,Ireland,Residential,3354
2328,15.405452,61.31423,Ireland,Residential,3355
2329,44.502426,17.60972,Ireland,Residential,3356
2330,0.14804824,38.032425,Ireland,Residential,3357
2331,-34.221924,71.945335,Ireland,Residential,3358
2332,-9.258722,-46.73256,Ireland,Residential,3359
2333,37.027138,-47.93418,Ireland,Residential,3360
2334,-21.65302,69.32908,Ireland,Residential,3361
2335,-4.7837267,65.38727,Ireland,Residential,3362
2336,-20.323551,2.4434798,Ireland,Residential,3363
2337,-57.915245,0.44926393,Ireland,Residential,3364
2338,6.9996676,39.78464,Ireland,Residential,3365
2339,-33.636993,-37.286377,Ireland,Residential,3366
2340,-6.150188,-32.27396,Ireland,Residential,3367
2341,-21.475376,-10.332364,Ireland,Residential,3368
2342,-14.073432,-17.003633,Ireland,Residential,3369
2343,44.150948,16.295519,Ireland,Residential,3370
2344,12.24347,-3.1025212,Ireland,Residential,3371
2345,-32.26976,-1.0777991,Ireland,Residential,3372
2346,-7.971761,38.017433,Ireland,Residential,3373
2347,-11.99628,47.849636,Ireland,Residential,3374
2348,-26.022131,-0.10541586,Ireland,Residential,3375
2349,-23.677858,-60.979473,Ireland,Residential,3376
2350,21.080027,-2.695365,Ireland,Residential,3377
2351,-48.0535,-25.944218,Ireland,Residential,3378
2352,-37.522636,-6.9478273,Ireland,Residential,3379
2353,-44.7717,-15.477554,Ireland,Residential,3380
2354,-33.308292,22.966404,Ireland,Residential,3381
2355,-17.55055,-3.0613596,Ireland,Residential,3382
2356,16.021826,-5.8173385,Ireland,Residential,3383
2357,-68.12802,9.154041,Ireland,Residential,3384
2358,-32.648388,-10.502405,Ireland,Residential,3385
2359,-6.669445,-45.94212,Ireland,Residential,3386
2360,32.48928,-10.143747,Ireland,Residential,3387
2361,-12.049748,-18.75107,Ireland,Residential,3388
2362,-53.207592,25.240719,Ireland,Residential,3389
2363,-12.912738,-27.204382,Ireland,Residential,3390
2364,-10.399635,36.892963,Ireland,Residential,3391
2365,16.163658,-50.682358,Ireland,Residential,3392
2366,-13.299804,-62.41062,Ireland,Residential,3393
2367,-16.365084,-8.236949,Ireland,Residential,3394
2368,41.25679,-50.379623,Ireland,Residential,3395
2369,1.9496919,-20.27492,Ireland,Residential,3396
2370,6.6635785,-14.65399,Ireland,Residential,3397
2371,-28.02209,73.036125,Ireland,Residential,3398
2372,0.581066,-38.22443,Ireland,Residential,3399
2373,-33.099747,-29.014912,Ireland,Residential,3400
2374,-16.672134,63.05999,Ireland,Residential,3401
2375,18.991865,-7.378944,Ireland,Residential,3402
2376,-26.041273,6.408663,Ireland,Residential,3403
2377,25.400429,-20.687141,Ireland,Residential,3404
2378,38.46217,-9.9084,Ireland,Residential,3405
2379,-25.240856,-13.634012,Ireland,Residential,3406
2380,-24.15403,49.551483,Ireland,Residential,3407
2381,-37.467354,-0.6253512,Ireland,Residential,3408
2382,43.707764,-40.067837,Ireland,Residential,3410
2383,-42.414597,40.871098,Ireland,Residential,3411
2384,-39.73716,-40.011642,Ireland,Residential,3412
2385,8.206452,-30.050932,Ireland,Residential,3413
2386,-34.85621,66.08667,Ireland,Residential,3414
2387,14.114051,-63.785213,Ireland,Residential,3415
2388,21.50391,-9.489521,Ireland,Residential,3416
2389,17.476841,67.881096,Ireland,Residential,3417
2390,-36.908897,-40.790306,Ireland,Residential,3418
2391,-35.911797,57.787083,Ireland,Residential,3419
2392,-32.436474,11.85879,Ireland,Residential,3420
2393,7.7534366,-4.4688277,Ireland,Residential,3421
2394,34.310047,-40.87763,Ireland,Residential,3422
2395,-24.10263,60.401997,Ireland,Residential,3423
2396,4.9015675,-0.9580584,Ireland,Residential,3424
2397,52.637394,-43.813435,Ireland,Residential,3425
2398,-8.61511,-21.05255,Ireland,Residential,3426
2399,2.7840023,41.32742,Ireland,Residential,3427
2400,-60.10145,3.2756035,Ireland,Residential,3428
2401,41.11672,18.654324,Ireland,Residential,3429
2402,-37.915104,54.763428,Ireland,Residential,3430
2403,8.42894,-66.98634,Ireland,Residential,3431
2404,51.63733,-44.557995,Ireland,Residential,3432
2405,9.830705,0.093079306,Ireland,Residential,3433
2406,4.193544,-66.72248,Ireland,Residential,3434
2407,-36.394146,-17.296251,Ireland,Residential,3435
2408,-9.935737,-52.374416,Ireland,Residential,3436
2409,-30.745094,-5.7527127,Ireland,Residential,3437
2410,14.502197,67.7468,Ireland,Residential,3438
2411,10.557267,-71.554825,Ireland,Residential,3439
2412,-56.088467,22.874807,Ireland,Residential,3440
2413,-39.94981,-39.955036,Ireland,Residential,3441
2414,-11.301234,43.01761,Ireland,Residential,3442
2415,-31.441021,5.583039,Ireland,Residential,3443
2416,-34.653767,51.798573,Ireland,Residential,3444
2417,-8.619292,68.109634,Ireland,Residential,3445
2418,-12.726936,0.523904,Ireland,Residential,3446
2419,-32.48894,11.163074,Ireland,Residential,3447
2420,6.150015,16.836266,Ireland,Residential,3448
2421,15.059009,36.713173,Ireland,Residential,3449
2422,8.022439,-8.564144,Ireland,Residential,3450
2423,27.254847,-58.895855,Ireland,Residential,3451
2424,-41.63718,-13.270561,Ireland,Residential,3452
2425,-15.369614,64.84184,Ireland,Residential,3453
2426,42.758835,-49.75822,Ireland,Residential,3454
2427,25.732853,-4.60418,Ireland,Residential,3455
2428,-34.140663,26.060297,Ireland,Residential,3456
2429,31.90551,28.116333,Ireland,Residential,3457
2430,-46.46339,63.77742,Ireland,Residential,3458
2431,27.262796,-60.54735,Ireland,Residential,3459
2432,40.293335,-32.344566,Ireland,Residential,3460
2433,20.827055,-25.662893,Ireland,Residential,3461
2434,37.85162,-45.53488,Ireland,Residential,3462
2435,-21.160366,1.284871,Ireland,Residential,3463
2436,-55.681885,23.658371,Ireland,Residential,3464
2437,-39.012226,-10.093963,Ireland,Residential,3465
2438,-27.507238,56.52937,Ireland,Residential,3466
2439,-20.044924,-21.623009,Ireland,Residential,3467
2440,-57.711132,-3.5543125,Ireland,Residential,3468
2441,-13.006794,-16.141161,Ireland,Residential,3469
2442,-43.55741,28.89094,Ireland,Residential,3470
2443,24.579365,28.463821,Ireland,Residential,3471
2444,11.982768,-23.562,Ireland,Residential,3472
2445,-25.922422,-32.93825,Ireland,Residential,3473
2446,-46.71013,-20.351099,Ireland,Residential,3474
2447,9.915688,46.151833,Ireland,Residential,3475
2448,27.237606,-33.6815,Ireland,Residential,3476
2449,-1.8582647,-31.428411,Ireland,Residential,3477
2450,-47.62105,26.10505,Ireland,Residential,3478
2451,-27.230484,0.8899522,Ireland,Residential,3479
2452,35.747135,-8.835509,Ireland,Residential,3480
2453,-36.736206,-44.047596,Ireland,Residential,3481
2454,-4.327271,-24.223106,Ireland,Residential,3482
2455,-13.075794,-27.364431,Ireland,Residential,3483
2456,-2.5312107,38.76424,Ireland,Residential,3484
2457,-8.409032,71.231415,Ireland,Residential,3485
2458,-41.253242,54.66821,Ireland,Residential,3486
2459,23.808252,29.52548,Ireland,Residential,3487
2460,-12.078392,24.910765,Ireland,Residential,3488
2461,4.7744775,-28.287123,Ireland,Residential,3489
2462,-31.304188,64.04014,Ireland,Residential,3490
2463,18.648287,-0.6230258,Ireland,Residential,3491
2464,0.5205523,-40.31528,Ireland,Residential,3492
2465,-22.125849,-8.915965,Ireland,Residential,3493
2466,5.364895,38.887318,Ireland,Residential,3494
2467,-35.759228,58.083817,Ireland,Residential,3495
2468,-26.646685,64.428894,Ireland,Residential,3496
2469,14.57308,-3.072627,Ireland,Residential,3497
2470,-22.824928,-23.001932,Ireland,Residential,3498
2471,5.1589055,-31.43207,Ireland,Residential,3499
2472,-60.712494,15.383856,Ireland,Residential,3500
2473,47.886726,19.80199,Ireland,Residential,3501
2474,-20.994938,60.291924,Ireland,Residential,3502
2475,-18.269539,56.7004,Ireland,Residential,3503
2476,-33.618713,52.779182,Ireland,Residential,3504
2477,-8.853495,-11.827284,Ireland,Residential,3505
2478,-14.9462,49.578354,Ireland,Residential,3506
2479,-5.634846,28.10695,Ireland,Residential,3507
2480,-1.4565413,33.81731,Ireland,Residential,3508
2481,15.270283,-57.083298,Ireland,Residential,3509
2482,-1.9732846,-21.598564,Ireland,Residential,3510
2483,-16.748726,74.75714,Ireland,Residential,3511
2484,2.916345,-11.514637,Ireland,Residential,3512
2485,-44.227905,0.41640162,Ireland,Residential,3513
2486,-22.404356,13.167612,Ireland,Residential,3514
2487,48.02049,-47.4263,Ireland,Residential,3515
2488,-40.75122,0.3472365,Ireland,Residential,3516
2489,-40.189766,66.97425,Ireland,Residential,3517
2490,-40.49912,-39.08378,Ireland,Residential,3518
2491,-57.215256,-2.951369,Ireland,Residential,3519
2492,30.744158,36.279266,Ireland,Residential,3520
2493,-51.585583,27.251907,Ireland,Residential,3521
2494,-34.611507,62.292706,Ireland,Residential,3522
2495,-17.216496,-9.258608,Ireland,Residential,3523
2496,-30.960852,0.022167569,Ireland,Residential,3524
2497,-59.642864,26.348469,Ireland,Residential,3525
2498,-42.845898,-16.896042,Ireland,Residential,3526
2499,-0.7514009,-20.741125,Ireland,Residential,3527
2500,16.111603,-24.933825,Ireland,Residential,3528
2501,-63.330303,-4.563977,Ireland,Residential,3529
2502,-14.020238,0.48322842,Ireland,Residential,3530
2503,-56.153744,-8.178731,Ireland,Residential,3531
2504,52.167557,-49.223442,Ireland,Residential,3532
2505,8.653176,-18.144648,Ireland,Residential,3533
2506,-35.187935,1.5061599,Ireland,Residential,3534
2507,-15.3798,-36.265038,Ireland,Residential,3535
2508,-4.4622607,-48.3601,Ireland,Residential,3536
2509,-34.004196,2.3672924,Ireland,Residential,3537
2510,-50.17874,-12.018388,Ireland,Residential,3538
2511,-10.083693,53.96502,Ireland,Residential,3539
2512,15.823129,-20.839714,Ireland,Residential,3540
2513,23.972267,-16.990679,Ireland,Residential,3541
2514,-56.76368,4.3695436,Ireland,Residential,3542
2515,5.348448,-7.8320923,Ireland,Residential,3543
2516,-40.73757,35.69157,Ireland,Residential,3544
2517,7.3612204,-11.029817,Ireland,Residential,3545
2518,13.5074835,69.8152,Ireland,Residential,3546
2519,-60.38445,10.132372,Ireland,Residential,3547
2520,33.081833,8.466854,Ireland,Residential,3548
2521,13.853901,-21.16324,Ireland,Residential,3549
2522,-35.73754,58.05965,Ireland,Residential,3550
2523,-36.158463,66.12844,Ireland,Residential,3551
2524,-23.24071,78.28792,Ireland,Residential,3552
2525,-10.312221,-15.784941,Ireland,Residential,3553
2526,-31.045794,56.310482,Ireland,Residential,3554
2527,-34.859703,62.828274,Ireland,Residential,3555
2528,-24.310497,68.35271,Ireland,Residential,3556
2529,8.266356,6.541381,Ireland,Residential,3557
2530,-14.68568,64.19405,Ireland,Residential,3558
2531,-28.645792,15.12455,Ireland,Residential,3559
2532,17.382395,59.632797,Ireland,Residential,3560
2533,-19.977669,12.114648,Ireland,Residential,3561
2534,41.52742,-54.729034,Ireland,Residential,3562
2535,-31.860897,45.451527,Ireland,Residential,3563
2536,-0.9329924,-17.935562,Ireland,Residential,3564
2537,-39.74258,31.958534,Ireland,Residential,3565
2538,47.032158,-50.972855,Ireland,Residential,3566
2539,-8.431432,-48.198353,Ireland,Residential,3567
2540,-8.510264,-56.524105,Ireland,Residential,3568
2541,-2.43492,-17.29385,Ireland,Residential,3569
2542,-6.2236195,-53.82387,Ireland,Residential,3570
2543,-9.398708,-10.798729,Ireland,Residential,3571
2544,-60.062256,-13.934385,Ireland,Residential,3572
2545,35.302193,-48.35123,Ireland,Residential,3573
2546,4.323622,-40.490574,Ireland,Residential,3574
2547,-24.233725,44.24083,Ireland,Residential,3575
2548,-48.362865,-45.53009,Ireland,Residential,3576
2549,-4.1418724,26.601748,Ireland,Residential,3577
2550,-2.1663816,-60.260677,Ireland,Residential,3578
2551,18.934473,16.857891,Ireland,Residential,3579
2552,-23.026798,65.56905,Ireland,Residential,3580
2553,6.540267,1.6326514,Ireland,Residential,3581
2554,35.12831,-38.577217,Ireland,Residential,3582
2555,40.712772,-49.957516,Ireland,Residential,3583
2556,52.12079,-41.08535,Ireland,Residential,3584
2557,4.735327,1.6454797,Ireland,Residential,3585
2558,-0.89774376,39.82679,Ireland,Residential,3586
2559,-1.4219066,37.465225,Ireland,Residential,3587
2560,-3.0155385,-12.622256,Ireland,Residential,3588
2561,-18.088554,4.369173,Ireland,Residential,3589
2562,-37.43761,-31.542534,Ireland,Residential,3590
2563,4.9841003,-31.817507,Ireland,Residential,3591
2564,-32.121044,-9.310951,Ireland,Residential,3592
2565,-33.6655,-42.02867,Ireland,Residential,3593
2566,-31.686651,-70.470985,Ireland,Residential,3594
2567,-33.96245,67.38885,Ireland,Residential,3595
2568,-64.86466,11.719453,Ireland,Residential,3596
2569,24.1071,10.975973,Ireland,Residential,3597
2570,7.6718917,20.186954,Ireland,Residential,3598
2571,15.189056,63.549652,Ireland,Residential,3599
2572,-19.123266,2.9815528,Ireland,Residential,3600
2573,-15.484383,68.165344,Ireland,Residential,3601
2574,30.786398,-21.811228,Ireland,Residential,3602
2575,-56.778385,15.294377,Ireland,Residential,3603
2576,-27.788647,-18.057457,Ireland,Residential,3604
2577,-49.031517,-10.587046,Ireland,Residential,3605
2578,-14.058761,-3.5955772,Ireland,Residential,3606
2579,-60.580982,22.345932,Ireland,Residential,3607
2580,-68.567924,-4.5999475,Ireland,Residential,3608
2581,21.296299,64.43909,Ireland,Residential,3609
2582,-11.386266,-15.273001,Ireland,Residential,3610
2583,-38.360558,59.75694,Ireland,Residential,3611
2584,-36.52912,63.373306,Ireland,Residential,3612
2585,-14.424738,-58.644497,Ireland,Residential,3613
2586,-37.66192,52.918034,Ireland,Residential,3614
2587,-17.729744,53.034508,Ireland,Residential,3615
2588,5.2167616,-27.018305,Ireland,Residential,3616
2589,-26.374163,68.176765,Ireland,Residential,3617
2590,-45.967606,17.156046,Ireland,Residential,3618
2591,18.781885,-10.188352,Ireland,Residential,3619
2592,-38.65746,68.44626,Ireland,Residential,3620
2593,18.746672,61.44833,Ireland,Residential,3621
2594,-45.421967,-28.360723,Ireland,Residential,3622
2595,40.96478,28.29769,Ireland,Residential,3623
2596,-25.060139,70.26786,Ireland,Residential,3624
2597,-43.41547,-28.76429,Ireland,Residential,3625
2598,-37.767735,-43.74347,Ireland,Residential,3626
2599,-3.0383487,37.26486,Ireland,Residential,3627
2600,17.424639,-9.748524,Ireland,Residential,3628
2601,7.592762,45.651512,Ireland,Residential,3629
2602,22.130386,-56.588734,Ireland,Residential,3630
2603,-34.59525,-10.17785,Ireland,Residential,3631
2604,-24.726213,57.328953,Ireland,Residential,3632
2605,-2.095646,-17.240925,Ireland,Residential,3633
2606,6.8313913,37.85365,Ireland,Residential,3634
2607,-7.3431273,-53.837765,Ireland,Residential,3635
2608,51.897987,-46.081085,Ireland,Residential,3636
2609,-19.326508,50.96698,Ireland,Residential,3637
2610,-43.205482,-10.744912,Ireland,Residential,3638
2611,-6.3971615,59.86443,Ireland,Residential,3639
2612,-2.84709,-17.084303,Ireland,Residential,3640
2613,6.3741126,-8.788822,Ireland,Residential,3641
2614,2.48563,45.120655,Ireland,Residential,3642
2615,-36.049103,-54.52378,Ireland,Residential,3643
2616,-38.383453,-10.939181,Ireland,Residential,3644
2617,23.994633,-13.616803,Ireland,Residential,3645
2618,-34.810326,59.674755,Ireland,Residential,3646
2619,10.198634,67.30867,Ireland,Residential,3647
2620,-51.187523,27.865807,Ireland,Residential,3648
2621,5.2619605,7.260191,Ireland,Residential,3649
2622,-37.81717,52.612175,Ireland,Residential,3650
2623,44.441784,-40.641262,Ireland,Residential,3651
2624,-44.303574,-9.126081,Ireland,Residential,3652
2625,-47.55085,2.5040896,Ireland,Residential,3653
2626,-29.56534,-0.021034742,Ireland,Residential,3654
2627,-67.14744,-6.405778,Ireland,Residential,3655
2628,17.842741,-63.556026,Ireland,Residential,3656
2629,-59.002842,16.19742,Ireland,Residential,3657
2630,-43.180126,-17.266834,Ireland,Residential,3658
2631,10.495205,42.173573,Ireland,Residential,3659
2632,-31.219765,-24.23148,Ireland,Residential,3660
2633,-21.014135,51.026833,Ireland,Residential,3661
2634,-5.721103,-73.25557,Ireland,Residential,3662
2635,-18.670677,48.616734,Ireland,Residential,3663
2636,24.448404,-50.1799,Ireland,Residential,3664
2637,-30.779318,-13.276425,Ireland,Residential,3665
2638,50.545963,20.21063,Ireland,Residential,3666
2639,21.348162,-51.528053,Ireland,Residential,3667
2640,4.997096,45.470074,Ireland,Residential,3668
2641,26.66698,-18.280523,Ireland,Residential,3669
2642,-10.453655,-15.817832,Ireland,Residential,3670
2643,-39.650696,61.30075,Ireland,Residential,3671
2644,42.594376,13.619713,Ireland,Residential,3672
2645,0.7724955,-3.8839138,Ireland,Residential,3673
2646,36.332973,-47.437614,Ireland,Residential,3674
2647,-9.909225,-60.023224,Ireland,Residential,3675
2648,-43.743748,35.607372,Ireland,Residential,3676
2649,18.050478,69.04789,Ireland,Residential,3677
2650,-24.13057,66.37358,Ireland,Residential,3678
2651,-3.3157532,-54.888107,Ireland,Residential,3679
2652,-17.422245,55.304935,Ireland,Residential,3680
2653,23.328667,41.061295,Ireland,Residential,3681
2654,-29.076715,-51.172928,Ireland,Residential,3682
2655,31.125938,44.72683,Ireland,Residential,3683
2656,-49.76121,31.963844,Ireland,Residential,3684
2657,-19.837252,-21.56389,Ireland,Residential,3685
2658,14.010901,40.962616,Ireland,Residential,3686
2659,9.423943,45.101894,Ireland,Residential,3687
2660,-3.668231,44.197384,Ireland,Residential,3688
2661,15.903746,69.438194,Ireland,Residential,3689
2662,33.826225,36.77794,Ireland,Residential,3690
2663,7.0106463,-2.7247317,Ireland,Residential,3691
2664,46.01509,-47.541023,Ireland,Residential,3692
2665,-43.57132,3.3255196,Ireland,Residential,3693
2666,15.708654,-10.8119135,Ireland,Residential,3694
2667,-11.239408,52.43314,Ireland,Residential,3695
2668,-22.15741,-0.89926875,Ireland,Residential,3696
2669,26.540932,-35.95312,Ireland,Residential,3697
2670,-40.71142,57.958138,Ireland,Residential,3698
2671,-52.654846,-16.995857,Ireland,Residential,3699
2672,-29.764725,-27.413658,Ireland,Residential,3700
2673,-24.895594,-7.450912,Ireland,Residential,3701
2674,-19.895802,0.8941238,Ireland,Residential,3702
2675,-10.343967,-48.40365,Ireland,Residential,3703
2676,-50.879414,25.983631,Ireland,Residential,3704
