,PC_0,PC_1,id,Location,Type
8884,-3.3095491287606897,2.339164578666324,MAC002201,London,Residential
8885,-2.286800366500993,0.5737927003097355,MAC002202,London,Residential
8886,-0.7416379648278731,-0.9288643339541602,MAC002203,London,Residential
8887,-1.6289318548197547,-0.24043682912023714,MAC002204,London,Residential
8888,-3.558450973189595,2.0061691807871416,MAC002205,London,Residential
8889,-3.5738152993278924,2.342383713312632,MAC002206,London,Residential
8890,0.5547810083719222,-2.1468236593352397,MAC002207,London,Residential
8891,-0.6990642801689382,-0.9916595690794199,MAC002208,London,Residential
8892,0.4549098969306743,-1.375741381824183,MAC002209,London,Residential
8893,-3.7300048726659063,2.7366907505733966,MAC002210,London,Residential
8894,0.43093499718889633,-1.8871198954864963,MAC002211,London,Residential
8895,-0.9636814030270225,0.21861916851149243,MAC002212,London,Residential
8896,2.2447116226874058,-3.758215279157259,MAC002213,London,Residential
8897,-1.4452615884801796,-0.0486120070709837,MAC002214,London,Residential
8898,-2.997399380226947,0.2827682521910823,MAC002215,London,Residential
8899,-2.3948948595546,1.3264976557413801,MAC002216,London,Residential
8900,-5.443850168498462,3.6130481613894476,MAC002217,London,Residential
8901,2.046137251475948,-3.3121258444083637,MAC002218,London,Residential
8902,-2.9083379872149147,1.393551565871416,MAC002219,London,Residential
8903,-2.2065939889519366,0.9088901132531777,MAC002220,London,Residential
8904,-2.60384922157125,1.5690974102553656,MAC002221,London,Residential
8905,-0.21887711042268518,-1.2975132780019398,MAC002222,London,Residential
8906,-3.4599176452482516,2.2216962274616625,MAC002223,London,Residential
8907,-1.875800069266101,-0.07683862829017635,MAC002224,London,Residential
8908,-1.5442536745326945,0.4735475935913988,MAC002225,London,Residential
8909,-2.5571965699847703,0.6675038886507125,MAC002226,London,Residential
8910,1.5606872662311886,-2.319788527955115,MAC002227,London,Residential
8911,-0.7856593063020395,-1.7869261582849443,MAC002228,London,Residential
8912,-4.2451077315389725,3.427669127411889,MAC002229,London,Residential
8913,-2.148185996978139,0.5665354290399938,MAC002230,London,Residential
8914,-4.722384787295558,3.7864625393418336,MAC002231,London,Residential
8915,-1.0509341054023298,-0.013574960846805364,MAC002232,London,Residential
8916,0.5596872968899548,-1.4549733758610415,MAC002233,London,Residential
8917,-1.3096563385718085,-0.9560986762961073,MAC002234,London,Residential
8918,-0.47616623390222196,-0.8094047599223517,MAC002235,London,Residential
8919,-3.2604960066201714,2.1174500421815416,MAC002236,London,Residential
8920,-4.834348666736093,4.379163532172289,MAC002237,London,Residential
8921,-0.8329408529346365,-0.42408286347266566,MAC002238,London,Residential
8922,-0.7049715558568499,-0.6540547481686455,MAC002239,London,Residential
8923,-3.829306635661267,2.829174354294154,MAC002240,London,Residential
8924,-0.2602051085088674,-1.704840992029813,MAC002241,London,Residential
