,comp-1,comp-2,unique_id,Type,Location
3983,55.973194,-2.5196347,5023,Residential,Ireland
3984,-59.419113,-8.77741,5024,Residential,Ireland
3985,-60.088177,-6.987026,5025,Residential,Ireland
3986,-7.774774,-33.38034,5026,Residential,Ireland
3987,-2.1746993,-47.46032,5027,Residential,Ireland
3988,42.788307,0.28947955,5028,Residential,Ireland
3989,5.209985,3.2723749,5029,Residential,Ireland
3990,27.533705,-40.814526,5030,Residential,Ireland
3991,-3.3531895,-30.518816,5031,Residential,Ireland
3992,-28.827177,-29.627306,5032,Residential,Ireland
3993,18.356585,-23.13673,5033,Residential,Ireland
3994,-25.491829,-25.316248,5034,Residential,Ireland
3995,56.370045,-16.63177,5035,Residential,Ireland
3996,-20.772085,-43.29171,5036,Residential,Ireland
3997,8.289897,-55.51123,5037,Residential,Ireland
3998,9.221929,-6.2441607,5038,Residential,Ireland
3999,-7.3347173,-28.601265,5039,Residential,Ireland
4000,-37.832382,-10.29188,5040,Residential,Ireland
4001,2.1423852,13.70832,5041,Residential,Ireland
4002,25.425982,-41.377266,5042,Residential,Ireland
4003,-51.05416,-19.192024,5043,Residential,Ireland
4004,-52.480038,36.986507,5044,Residential,Ireland
4005,-22.917622,4.8990784,5045,Residential,Ireland
4006,21.54396,52.35828,5046,Residential,Ireland
4007,-63.511307,6.4425693,5047,Residential,Ireland
4008,12.523907,-9.895044,5048,Residential,Ireland
4009,-5.500175,-21.187775,5049,Residential,Ireland
4010,45.391808,-15.482502,5050,Residential,Ireland
4011,-2.4838333,10.357821,5051,Residential,Ireland
4012,-6.052205,14.38916,5052,Residential,Ireland
4013,-28.75623,-24.950928,5053,Residential,Ireland
4014,2.0129576,-10.003932,5054,Residential,Ireland
4015,12.176841,-9.580979,5055,Residential,Ireland
4016,-52.27567,27.427797,5056,Residential,Ireland
4017,12.678921,-12.942957,5057,Residential,Ireland
4018,-16.163614,-41.75147,5058,Residential,Ireland
4019,-33.368217,-26.471083,5059,Residential,Ireland
4020,58.054596,-22.661413,5060,Residential,Ireland
4021,31.473461,-34.787075,5061,Residential,Ireland
4022,21.777576,-1.6157299,5062,Residential,Ireland
4023,-36.150837,-46.984684,5063,Residential,Ireland
4024,-8.166907,-56.168713,5064,Residential,Ireland
4025,5.4499564,3.4561734,5065,Residential,Ireland
4026,23.912046,-37.57911,5066,Residential,Ireland
4027,-27.510712,-24.615814,5067,Residential,Ireland
4028,53.481445,-15.859089,5068,Residential,Ireland
4029,18.054405,-0.5943082,5069,Residential,Ireland
4030,5.714138,-27.59159,5070,Residential,Ireland
4031,-47.65536,-18.552095,5071,Residential,Ireland
4032,-21.816017,0.49660704,5072,Residential,Ireland
4033,16.26507,-36.377533,5073,Residential,Ireland
4034,41.35261,-27.178413,5074,Residential,Ireland
4035,-40.63266,-21.19507,5075,Residential,Ireland
4036,-5.107335,-49.888527,5076,Residential,Ireland
4037,-12.92327,-28.583248,5077,Residential,Ireland
4038,-14.851299,-13.125172,5078,Residential,Ireland
4039,46.7071,-3.2727413,5079,Residential,Ireland
4040,-46.579266,1.310159,5080,Residential,Ireland
4041,-31.22711,-7.250953,5081,Residential,Ireland
4042,-21.380394,-44.034523,5082,Residential,Ireland
4043,25.234398,-14.34255,5083,Residential,Ireland
4044,-40.265877,-4.001987,5084,Residential,Ireland
4045,-41.123116,-2.9653792,5085,Residential,Ireland
4046,-36.471554,-42.84551,5086,Residential,Ireland
4047,-2.707223,-41.734715,5087,Residential,Ireland
4048,22.980906,-41.326996,5088,Residential,Ireland
4049,-8.237697,19.099522,5089,Residential,Ireland
4050,-61.57889,-6.1189036,5090,Residential,Ireland
4051,52.32341,-15.3133135,5091,Residential,Ireland
4052,22.393862,51.588634,5092,Residential,Ireland
4053,-39.90557,-42.144905,5093,Residential,Ireland
4054,-35.071053,-25.32047,5094,Residential,Ireland
4055,4.5710754,-30.562586,5095,Residential,Ireland
4056,-27.591732,18.925364,5096,Residential,Ireland
4057,-23.163641,-42.56653,5097,Residential,Ireland
4058,16.049213,51.335945,5098,Residential,Ireland
4059,-24.054625,-24.726719,5099,Residential,Ireland
4060,42.619156,-10.3400345,5100,Residential,Ireland
4061,-33.348804,-11.992397,5101,Residential,Ireland
4062,17.654694,-21.301289,5102,Residential,Ireland
4063,54.647266,-20.01982,5103,Residential,Ireland
4064,-39.60172,-18.24539,5104,Residential,Ireland
4065,-38.19548,-29.813911,5105,Residential,Ireland
4066,-16.03182,-40.836308,5106,Residential,Ireland
4067,-32.9538,3.0927575,5107,Residential,Ireland
4068,-9.0092325,-3.617988,5108,Residential,Ireland
4069,-28.499516,3.043498,5109,Residential,Ireland
4070,-54.65414,-1.2261168,5110,Residential,Ireland
4071,12.598855,-44.45993,5111,Residential,Ireland
4072,1.6633666,-26.556,5112,Residential,Ireland
4073,47.79893,-12.554825,5113,Residential,Ireland
4074,-60.040684,17.121859,5114,Residential,Ireland
4075,-38.400257,-35.01162,5115,Residential,Ireland
4076,-18.619844,-49.185772,5116,Residential,Ireland
4077,-44.93451,29.983828,5117,Residential,Ireland
4078,34.290924,29.98833,5118,Residential,Ireland
4079,-25.864088,-19.889372,5119,Residential,Ireland
4080,11.074673,-25.079205,5120,Residential,Ireland
4081,-58.448612,-11.40028,5121,Residential,Ireland
4082,-53.95826,-0.7974945,5122,Residential,Ireland
4083,-22.780945,-13.751637,5123,Residential,Ireland
4084,-1.4789568,-48.424797,5124,Residential,Ireland
4085,10.340582,-15.372325,5125,Residential,Ireland
4086,-22.621922,-24.981157,5126,Residential,Ireland
4087,-64.499146,2.991908,5127,Residential,Ireland
4088,54.040096,-6.172238,5128,Residential,Ireland
4089,-45.27091,-7.3640313,5129,Residential,Ireland
4090,-55.622032,-6.3328533,5130,Residential,Ireland
4091,27.626488,51.295765,5131,Residential,Ireland
4092,58.996506,-17.114826,5132,Residential,Ireland
4093,-23.671284,-13.015303,5133,Residential,Ireland
4094,-4.6424675,19.468012,5134,Residential,Ireland
4095,-36.799995,12.260053,5135,Residential,Ireland
4096,9.927966,-19.39224,5136,Residential,Ireland
4097,-38.319427,-23.43807,5137,Residential,Ireland
4098,-21.332,-32.854763,5138,Residential,Ireland
4099,31.529886,-19.678562,5139,Residential,Ireland
4100,-24.188665,36.82875,5140,Residential,Ireland
4101,18.65422,-22.980434,5141,Residential,Ireland
4102,-5.45157,-39.89504,5142,Residential,Ireland
4103,-37.93538,-18.691257,5143,Residential,Ireland
4104,-40.66379,12.321762,5144,Residential,Ireland
4105,13.05603,-25.816294,5145,Residential,Ireland
4106,28.053562,-27.732952,5146,Residential,Ireland
4107,40.794067,0.6486626,5147,Residential,Ireland
4108,-42.881645,-14.163826,5148,Residential,Ireland
4109,-1.2098259,-30.309359,5149,Residential,Ireland
4110,16.389132,7.8267097,5150,Residential,Ireland
4111,-48.101517,-15.814295,5151,Residential,Ireland
4112,-49.288845,-16.93856,5152,Residential,Ireland
4113,-3.3322892,-40.014084,5153,Residential,Ireland
4114,37.856937,-21.921238,5154,Residential,Ireland
4115,-22.610407,-20.942293,5155,Residential,Ireland
4116,-43.640923,-30.558798,5156,Residential,Ireland
4117,57.4687,-26.669512,5157,Residential,Ireland
4118,-34.87537,-9.355409,5158,Residential,Ireland
4119,52.46068,-12.607321,5159,Residential,Ireland
4120,-29.367722,-28.925215,5160,Residential,Ireland
4121,15.677829,-15.151317,5161,Residential,Ireland
4122,41.574234,-27.471096,5162,Residential,Ireland
4123,-9.702735,-49.438732,5163,Residential,Ireland
4124,-6.599103,-27.00271,5164,Residential,Ireland
4125,-59.123558,-13.713725,5165,Residential,Ireland
4126,-3.7132385,-60.996212,5166,Residential,Ireland
4127,-13.53583,-29.721176,5167,Residential,Ireland
4128,-43.80682,2.476666,5168,Residential,Ireland
4129,54.73123,-12.076418,5169,Residential,Ireland
4130,-19.506998,11.595967,5170,Residential,Ireland
4131,-25.004068,-35.20206,5171,Residential,Ireland
4132,-27.055822,-23.826414,5172,Residential,Ireland
4133,-42.136364,-15.976909,5173,Residential,Ireland
4134,-3.8141253,-43.98398,5174,Residential,Ireland
4135,-53.473644,23.851723,5175,Residential,Ireland
4136,10.92099,-11.80799,5176,Residential,Ireland
4137,-5.932779,-32.343185,5177,Residential,Ireland
4138,23.474024,-26.092438,5178,Residential,Ireland
4139,15.050082,-16.59936,5179,Residential,Ireland
4140,-20.266668,-29.846382,5180,Residential,Ireland
4141,20.083775,-41.03527,5181,Residential,Ireland
4142,4.645275,13.921674,5182,Residential,Ireland
4143,-23.966257,-46.70938,5183,Residential,Ireland
4144,3.2665443,-49.280388,5184,Residential,Ireland
4145,26.204674,-44.41011,5185,Residential,Ireland
4146,61.46732,-21.88955,5186,Residential,Ireland
4147,-63.67718,-0.5687619,5187,Residential,Ireland
4148,56.70297,-9.682578,5188,Residential,Ireland
4149,19.42076,-26.397358,5189,Residential,Ireland
4150,-20.519104,-24.737722,5190,Residential,Ireland
4151,-33.73419,-41.642117,5191,Residential,Ireland
4152,-7.2471576,-34.50666,5192,Residential,Ireland
4153,3.024726,-13.500884,5193,Residential,Ireland
4154,6.106695,-29.262049,5194,Residential,Ireland
4155,-20.486506,-26.439737,5195,Residential,Ireland
4156,-35.1267,-23.993326,5196,Residential,Ireland
4157,-63.069336,6.4565187,5197,Residential,Ireland
4158,-46.224354,3.3240259,5198,Residential,Ireland
4159,45.967266,-3.5546327,5199,Residential,Ireland
4160,-58.491158,0.4943468,5200,Residential,Ireland
4161,-19.791475,-22.555058,5201,Residential,Ireland
4162,-35.988216,-46.950302,5202,Residential,Ireland
4163,-4.014652,-39.510628,5203,Residential,Ireland
4164,-39.00506,-54.210262,5204,Residential,Ireland
4165,2.2253647,-22.468706,5205,Residential,Ireland
4166,30.754442,-45.7283,5206,Residential,Ireland
4167,-46.79214,-23.754425,5207,Residential,Ireland
4168,-29.222904,-28.790024,5208,Residential,Ireland
4169,-12.844469,-48.248318,5209,Residential,Ireland
4170,15.524562,-16.93535,5210,Residential,Ireland
4171,-60.007713,-10.784816,5211,Residential,Ireland
4172,24.291153,-45.23632,5212,Residential,Ireland
4173,22.852385,-48.64791,5213,Residential,Ireland
4174,-11.997462,16.698982,5214,Residential,Ireland
4175,-44.896996,20.091755,5215,Residential,Ireland
4176,-35.70261,-53.213478,5216,Residential,Ireland
4177,-25.74541,-17.992208,5217,Residential,Ireland
4178,-23.786636,-28.6621,5218,Residential,Ireland
4179,19.676811,-28.534025,5219,Residential,Ireland
4180,1.4106104,-26.758423,5220,Residential,Ireland
4181,4.8297424,-12.423648,5221,Residential,Ireland
4182,19.487658,-41.74116,5222,Residential,Ireland
4183,33.710293,-43.174534,5223,Residential,Ireland
4184,5.8548365,-47.020782,5224,Residential,Ireland
4185,-4.9609613,-59.874413,5225,Residential,Ireland
4186,6.9946527,-46.47003,5226,Residential,Ireland
4187,-25.625551,-41.425163,5227,Residential,Ireland
4188,-8.254447,13.754067,5228,Residential,Ireland
4189,-5.193199,10.258227,5229,Residential,Ireland
4190,13.871766,42.79577,5230,Residential,Ireland
4191,0.7363581,-37.0228,5231,Residential,Ireland
4192,7.4316216,-50.54319,5232,Residential,Ireland
4193,-55.396816,-6.557041,5233,Residential,Ireland
4194,-63.94577,4.3184667,5234,Residential,Ireland
4195,-55.18665,-9.691282,5235,Residential,Ireland
4196,-30.809704,28.57951,5236,Residential,Ireland
4197,27.914713,-35.571102,5237,Residential,Ireland
4198,-9.655354,-50.934345,5238,Residential,Ireland
4199,58.74903,-13.429,5239,Residential,Ireland
4200,-62.378815,-9.51372,5240,Residential,Ireland
4201,28.924393,-39.29821,5241,Residential,Ireland
4202,48.73989,-26.519917,5242,Residential,Ireland
4203,6.121951,-28.53351,5243,Residential,Ireland
4204,-11.445896,-40.823654,5244,Residential,Ireland
4205,-19.841072,-54.532154,5245,Residential,Ireland
4206,-0.012427698,3.1395187,5246,Residential,Ireland
4207,-18.967497,48.718533,5247,Residential,Ireland
4208,-15.732966,-45.213097,5248,Residential,Ireland
4209,-48.33684,-2.9935944,5249,Residential,Ireland
4210,61.078262,-21.592308,5250,Residential,Ireland
4211,-30.760458,-17.02384,5251,Residential,Ireland
4212,-43.43839,16.676893,5253,Residential,Ireland
4213,-16.026964,-14.327321,5254,Residential,Ireland
4214,56.59162,-20.55954,5255,Residential,Ireland
4215,19.089674,-34.136497,5256,Residential,Ireland
4216,-49.44557,-3.6530678,5257,Residential,Ireland
4217,-32.362217,-15.314294,5258,Residential,Ireland
4218,49.16685,-27.612183,5259,Residential,Ireland
4219,46.063812,5.5895424,5260,Residential,Ireland
4220,3.0414495,-31.636007,5261,Residential,Ireland
4221,15.730425,-4.2860503,5262,Residential,Ireland
4222,-2.5649614,-30.804462,5263,Residential,Ireland
4223,-20.720018,-51.85304,5264,Residential,Ireland
4224,-17.684395,-44.555176,5265,Residential,Ireland
4225,-37.880077,-16.615103,5266,Residential,Ireland
4226,12.715383,23.615326,5267,Residential,Ireland
4227,-11.216481,-15.692125,5268,Residential,Ireland
4228,7.794859,-7.68441,5269,Residential,Ireland
4229,5.4733047,-27.480396,5270,Residential,Ireland
4230,12.686307,-22.86373,5271,Residential,Ireland
4231,14.76433,-39.511013,5272,Residential,Ireland
4232,-38.973534,-29.721092,5273,Residential,Ireland
4233,-6.966889,-42.16208,5274,Residential,Ireland
4234,31.912786,-19.692307,5275,Residential,Ireland
4235,-29.56902,-30.65127,5276,Residential,Ireland
4236,16.709997,-44.058796,5277,Residential,Ireland
4237,-58.468803,8.835816,5278,Residential,Ireland
4238,-33.26544,13.201889,5279,Residential,Ireland
4239,-38.120472,-35.647312,5280,Residential,Ireland
4240,8.097941,-32.15815,5281,Residential,Ireland
4241,-42.3719,-13.290856,5282,Residential,Ireland
4242,21.714695,-31.093079,5283,Residential,Ireland
4243,-45.44166,4.9054885,5284,Residential,Ireland
4244,-23.711596,-35.375015,5285,Residential,Ireland
4245,42.126755,-11.597183,5286,Residential,Ireland
4246,20.907467,55.13727,5287,Residential,Ireland
4247,-8.265275,12.67544,5288,Residential,Ireland
4248,7.56141,-22.724485,5289,Residential,Ireland
4249,14.604528,-45.293793,5290,Residential,Ireland
4250,12.15262,-16.581308,5291,Residential,Ireland
4251,-30.227674,6.8418827,5292,Residential,Ireland
4252,60.860344,-19.204296,5293,Residential,Ireland
4253,-0.84667504,-43.78363,5294,Residential,Ireland
4254,-7.2098317,-29.276793,5295,Residential,Ireland
4255,12.488507,-10.351639,5296,Residential,Ireland
4256,-21.63511,-25.290857,5297,Residential,Ireland
4257,50.70512,-25.879171,5298,Residential,Ireland
4258,-13.087773,-56.0981,5299,Residential,Ireland
4259,56.03266,-23.30845,5300,Residential,Ireland
4260,60.270775,-17.505016,5301,Residential,Ireland
4261,62.29825,-26.363934,5302,Residential,Ireland
4262,25.495304,-36.891666,5303,Residential,Ireland
4263,-44.27754,-43.45716,5304,Residential,Ireland
4264,21.136776,16.52741,5305,Residential,Ireland
4265,-34.629547,-1.6217659,5306,Residential,Ireland
4266,-19.565525,16.470894,5307,Residential,Ireland
4267,1.6098667,-37.20651,5308,Residential,Ireland
4268,-53.20791,-21.99266,5309,Residential,Ireland
4269,22.916807,-34.80211,5310,Residential,Ireland
4270,53.865486,-22.23929,5311,Residential,Ireland
4271,4.380296,-51.521385,5312,Residential,Ireland
4272,13.58139,41.678856,5313,Residential,Ireland
4273,-4.609611,-59.12367,5314,Residential,Ireland
4274,32.652893,-16.863922,5315,Residential,Ireland
4275,-7.6384416,-56.93505,5316,Residential,Ireland
4276,-33.684822,-30.177279,5317,Residential,Ireland
4277,-27.733004,3.5535278,5318,Residential,Ireland
4278,-55.412773,-7.0529375,5319,Residential,Ireland
4279,16.586601,-8.846125,5320,Residential,Ireland
4280,9.868594,-43.852158,5321,Residential,Ireland
4281,15.084339,-47.170506,5322,Residential,Ireland
4282,-41.119595,-1.1416675,5323,Residential,Ireland
4283,-49.007954,-28.016785,5324,Residential,Ireland
4284,-38.417778,-23.527212,5325,Residential,Ireland
4285,-34.753838,-17.877024,5326,Residential,Ireland
4286,-50.1885,-36.07957,5327,Residential,Ireland
4287,1.9814477,-15.975662,5328,Residential,Ireland
4288,-39.345585,-37.036068,5329,Residential,Ireland
4289,46.42202,-7.2861133,5330,Residential,Ireland
4290,-46.506664,-26.737837,5331,Residential,Ireland
4291,-48.957333,-22.253288,5332,Residential,Ireland
4292,12.733925,-45.008682,5333,Residential,Ireland
4293,27.407314,-29.372467,5334,Residential,Ireland
4294,-24.875122,-27.193384,5335,Residential,Ireland
4295,-50.574387,1.7793254,5336,Residential,Ireland
4296,-22.91108,-26.330719,5337,Residential,Ireland
4297,-38.147816,7.7892656,5338,Residential,Ireland
4298,2.6922672,-58.645786,5339,Residential,Ireland
4299,-23.908379,-16.419119,5340,Residential,Ireland
4300,9.942001,14.662978,5342,Residential,Ireland
4301,59.667942,-25.369751,5343,Residential,Ireland
4302,7.1979,-16.670193,5344,Residential,Ireland
4303,-48.62442,-25.371315,5345,Residential,Ireland
4304,-2.7423685,12.525983,5346,Residential,Ireland
4305,52.074852,-25.405993,5347,Residential,Ireland
4306,-60.41939,16.1521,5348,Residential,Ireland
4307,-40.852215,-16.553263,5349,Residential,Ireland
4308,-11.228567,-54.593647,5350,Residential,Ireland
4309,-34.9384,-5.107696,5351,Residential,Ireland
4310,57.98118,-17.834307,5352,Residential,Ireland
4311,9.559067,-42.613907,5353,Residential,Ireland
4312,14.705154,-42.324593,5354,Residential,Ireland
4313,-8.664688,-43.49009,5355,Residential,Ireland
4314,26.786472,52.111683,5356,Residential,Ireland
4315,9.226641,-34.21387,5357,Residential,Ireland
4316,-60.1147,-10.408381,5358,Residential,Ireland
4317,-22.192215,-42.94698,5359,Residential,Ireland
4318,-19.193913,-11.225062,5360,Residential,Ireland
4319,40.523293,-32.815434,5361,Residential,Ireland
4320,-45.20948,-4.677423,5362,Residential,Ireland
4321,-28.758848,-42.95017,5363,Residential,Ireland
4322,3.3712847,-6.0475616,5364,Residential,Ireland
4323,-5.499373,18.303865,5365,Residential,Ireland
4324,-53.632664,-19.956402,5366,Residential,Ireland
4325,3.6494572,43.9536,5367,Residential,Ireland
4326,-38.601665,-19.875917,5368,Residential,Ireland
4327,1.1906205,-49.017483,5369,Residential,Ireland
4328,-4.969734,-48.5013,5370,Residential,Ireland
4329,3.6040962,-4.8914843,5371,Residential,Ireland
4330,-31.894375,-47.107338,5372,Residential,Ireland
4331,29.870558,-45.75169,5373,Residential,Ireland
4332,37.630096,-5.3365884,5374,Residential,Ireland
4333,-32.50914,-9.313666,5375,Residential,Ireland
4334,-21.42803,-24.252878,5376,Residential,Ireland
4335,-49.778004,-26.217585,5377,Residential,Ireland
4336,-13.214484,-11.561527,5378,Residential,Ireland
4337,24.903973,-19.28611,5379,Residential,Ireland
4338,-19.183653,-47.097225,5380,Residential,Ireland
4339,28.55399,-44.28197,5381,Residential,Ireland
4340,-15.547046,-45.226875,5382,Residential,Ireland
4341,-43.95718,-24.577044,5383,Residential,Ireland
4342,-24.817907,-43.063404,5384,Residential,Ireland
4343,-40.229816,-11.893388,5385,Residential,Ireland
4344,-18.523396,-40.039948,5386,Residential,Ireland
4345,44.88515,-27.418808,5387,Residential,Ireland
4346,-16.070385,-23.253103,5388,Residential,Ireland
4347,-52.945084,-17.844128,5389,Residential,Ireland
4348,29.938623,-21.696186,5390,Residential,Ireland
4349,-58.278423,-13.556943,5391,Residential,Ireland
4350,15.970886,51.115482,5392,Residential,Ireland
4351,-44.274166,9.619853,5393,Residential,Ireland
4352,-58.215702,-7.1779013,5394,Residential,Ireland
4353,39.296303,23.485256,5395,Residential,Ireland
4354,2.7362998,-2.5363953,5396,Residential,Ireland
4355,-20.150635,-20.528103,5397,Residential,Ireland
4356,22.104315,-32.584496,5398,Residential,Ireland
4357,23.605888,-25.15486,5399,Residential,Ireland
4358,51.092686,-21.64284,5400,Residential,Ireland
4359,-20.324297,-52.49147,5401,Residential,Ireland
4360,28.573526,-20.462008,5402,Residential,Ireland
4361,-43.44664,-13.054579,5403,Residential,Ireland
4362,26.385399,-22.408333,5404,Residential,Ireland
4363,-15.305602,-39.723602,5405,Residential,Ireland
4364,-9.965049,13.921802,5406,Residential,Ireland
4365,0.95216256,-38.008774,5407,Residential,Ireland
4366,-27.381882,-40.235992,5408,Residential,Ireland
4367,-40.613224,7.470105,5409,Residential,Ireland
4368,54.453537,-25.131403,5410,Residential,Ireland
4369,-23.667946,52.3795,5411,Residential,Ireland
4370,-17.574757,3.3591673,5412,Residential,Ireland
4371,-43.91081,-11.938851,5413,Residential,Ireland
4372,-52.611813,-4.3671837,5414,Residential,Ireland
4373,31.332407,-14.048286,5415,Residential,Ireland
4374,-13.516715,-57.780277,5416,Residential,Ireland
4375,47.08467,-27.45454,5417,Residential,Ireland
4376,-2.195288,-52.380516,5418,Residential,Ireland
4377,51.12166,-29.417864,5419,Residential,Ireland
4378,38.572712,-33.569138,5420,Residential,Ireland
4379,33.036907,-47.0642,5421,Residential,Ireland
4380,-36.31575,49.818024,5422,Residential,Ireland
4381,3.9283967,-33.498035,5423,Residential,Ireland
4382,-62.595592,9.3195505,5424,Residential,Ireland
4383,-16.44428,-46.180256,5425,Residential,Ireland
4384,-49.286526,-6.1139975,5426,Residential,Ireland
4385,35.273434,-22.020138,5427,Residential,Ireland
4386,-7.4149055,-39.16311,5428,Residential,Ireland
4387,2.4032407,-27.603031,5429,Residential,Ireland
4388,-0.9364098,-50.92743,5430,Residential,Ireland
4389,52.670654,-31.942966,5431,Residential,Ireland
4390,-28.364798,-28.9425,5432,Residential,Ireland
4391,10.226289,-38.11572,5433,Residential,Ireland
4392,-42.962677,-37.14049,5434,Residential,Ireland
4393,57.012043,-29.19317,5435,Residential,Ireland
4394,17.45455,-49.725937,5436,Residential,Ireland
4395,52.435917,-25.368671,5437,Residential,Ireland
4396,-34.288918,-21.147766,5438,Residential,Ireland
4397,-63.158096,6.5261335,5439,Residential,Ireland
4398,-13.229158,-28.305511,5440,Residential,Ireland
4399,-16.349764,-30.89443,5441,Residential,Ireland
4400,55.52866,-14.133532,5442,Residential,Ireland
4401,-58.432304,-13.012393,5443,Residential,Ireland
4402,-6.942999,13.468169,5444,Residential,Ireland
4403,-9.777286,-35.247963,5445,Residential,Ireland
4404,-12.777858,-59.798523,5446,Residential,Ireland
4405,-36.804737,4.215123,5447,Residential,Ireland
4406,-2.8277028,30.662167,5448,Residential,Ireland
4407,7.976124,-28.028744,5449,Residential,Ireland
4408,-22.2744,-38.804585,5450,Residential,Ireland
4409,-37.985527,-29.074175,5451,Residential,Ireland
4410,-1.1434596,8.709024,5452,Residential,Ireland
4411,-24.224596,-15.602513,5453,Residential,Ireland
4412,9.447552,-30.473354,5454,Residential,Ireland
4413,-15.028019,-52.37896,5455,Residential,Ireland
4414,-4.513778,-52.53052,5456,Residential,Ireland
4415,-44.085636,-25.077925,5457,Residential,Ireland
4416,-58.199127,-6.12777,5458,Residential,Ireland
4417,-58.301117,-3.745782,5459,Residential,Ireland
4418,-10.951444,-13.466905,5460,Residential,Ireland
4419,16.466541,-32.48024,5461,Residential,Ireland
4420,-4.175894,-27.945263,5462,Residential,Ireland
4421,-45.61319,-11.896382,5463,Residential,Ireland
4422,-41.414738,3.7091467,5464,Residential,Ireland
4423,-52.6561,-22.595045,5465,Residential,Ireland
4424,-42.99005,28.558392,5466,Residential,Ireland
4425,-9.304694,13.588099,5467,Residential,Ireland
4426,-59.98971,-14.755897,5468,Residential,Ireland
4427,-30.269934,24.266167,5469,Residential,Ireland
4428,-10.38473,-33.617836,5470,Residential,Ireland
4429,-3.332145,14.67341,5471,Residential,Ireland
4430,-31.415615,-9.293171,5472,Residential,Ireland
4431,-59.246727,-11.6022005,5473,Residential,Ireland
4432,-5.413688,-29.766111,5474,Residential,Ireland
4433,-20.712463,-24.762777,5475,Residential,Ireland
4434,-32.79965,-18.598042,5476,Residential,Ireland
4435,3.017959,-21.94043,5477,Residential,Ireland
4436,26.615017,50.936405,5478,Residential,Ireland
4437,-54.50964,-1.0808966,5479,Residential,Ireland
4438,-42.527473,-24.102102,5480,Residential,Ireland
4439,-2.0442235,-36.28764,5481,Residential,Ireland
4440,-65.5777,-12.334106,5482,Residential,Ireland
4441,5.0462155,-29.205551,5483,Residential,Ireland
4442,3.8836746,-33.446865,5484,Residential,Ireland
4443,-18.729507,-40.13336,5485,Residential,Ireland
4444,42.974705,1.3736534,5486,Residential,Ireland
4445,-49.219177,6.55762,5487,Residential,Ireland
4446,38.533123,-35.518135,5488,Residential,Ireland
4447,-30.913803,-39.11163,5489,Residential,Ireland
4448,-43.394737,-36.390854,5490,Residential,Ireland
4449,-19.792276,23.86745,5491,Residential,Ireland
4450,-26.504484,-26.287489,5492,Residential,Ireland
4451,-17.901007,34.07175,5493,Residential,Ireland
4452,-43.340317,-30.826723,5494,Residential,Ireland
4453,-43.72793,-39.274254,5495,Residential,Ireland
4454,-23.262367,-46.900124,5496,Residential,Ireland
4455,-3.9483974,-36.543346,5497,Residential,Ireland
4456,-4.5382934,-59.567898,5498,Residential,Ireland
4457,-60.01608,-2.6090977,5499,Residential,Ireland
4458,0.7532222,18.58142,5500,Residential,Ireland
4459,-19.01977,-31.84538,5501,Residential,Ireland
4460,-6.8305078,-40.805573,5502,Residential,Ireland
4461,5.110488,-6.124537,5503,Residential,Ireland
4462,24.483578,-44.3942,5504,Residential,Ireland
4463,25.375732,-37.697777,5505,Residential,Ireland
4464,-31.125652,-21.346195,5506,Residential,Ireland
4465,-9.765027,13.619357,5507,Residential,Ireland
4466,4.433929,-34.05243,5508,Residential,Ireland
4467,0.35179952,18.932947,5509,Residential,Ireland
4468,-44.851727,-13.541603,5510,Residential,Ireland
4469,28.414944,-39.649544,5511,Residential,Ireland
4470,-49.114616,-14.688076,5512,Residential,Ireland
4471,-16.098322,-29.091394,5513,Residential,Ireland
4472,20.102982,-25.169386,5514,Residential,Ireland
4473,-20.27104,-42.810436,5515,Residential,Ireland
4474,-12.37791,-31.717949,5516,Residential,Ireland
4475,-37.78643,-34.59087,5517,Residential,Ireland
4476,-0.17692931,-11.173282,5518,Residential,Ireland
4477,-11.888604,-8.112377,5519,Residential,Ireland
4478,-6.4815984,-39.642757,5520,Residential,Ireland
4479,57.68048,-22.60452,5521,Residential,Ireland
4480,-7.790766,-31.655832,5522,Residential,Ireland
4481,13.196075,-41.616467,5523,Residential,Ireland
4482,25.087355,-40.29977,5524,Residential,Ireland
4483,-21.991571,-35.983143,5525,Residential,Ireland
4484,-12.902919,-32.999504,5526,Residential,Ireland
4485,-25.289335,-33.029648,5527,Residential,Ireland
4486,-57.854214,-2.4920385,5528,Residential,Ireland
4487,9.270326,-12.637882,5529,Residential,Ireland
4488,55.24884,-20.66102,5530,Residential,Ireland
4489,-60.747433,-2.3069818,5531,Residential,Ireland
4490,9.878205,-14.526122,5532,Residential,Ireland
4491,20.054276,49.309532,5533,Residential,Ireland
4492,56.433987,-29.73607,5534,Residential,Ireland
4493,22.129381,-42.26583,5535,Residential,Ireland
4494,-44.751484,-5.2435737,5536,Residential,Ireland
4495,-37.72919,-10.376224,5537,Residential,Ireland
4496,-53.70231,20.188446,5538,Residential,Ireland
4497,5.944176,-24.298164,5539,Residential,Ireland
4498,-46.716026,-15.369902,5540,Residential,Ireland
4499,-28.615345,24.020687,5541,Residential,Ireland
4500,55.284973,-19.986553,5542,Residential,Ireland
4501,-10.693808,-21.278046,5543,Residential,Ireland
4502,0.3589243,-6.9968514,5544,Residential,Ireland
4503,-45.018345,-19.303999,5545,Residential,Ireland
4504,46.47359,-4.2508087,5546,Residential,Ireland
4505,-4.072782,-42.099922,5547,Residential,Ireland
4506,23.718365,1.1475599,5548,Residential,Ireland
