,unique_id,PC 1,PC 2,Location,Type
84,1085,-2.299629456573776,-0.3742116843913344,Ireland,Residential
85,1086,-1.972754646718763,1.0866907754814288,Ireland,Residential
86,1087,-3.3278111838904785,-0.6671864127533758,Ireland,Residential
87,1088,-2.2237551735317402,0.19283543180195928,Ireland,Residential
88,1089,-3.772066249334383,-0.6016730000751295,Ireland,Residential
89,1090,-0.31035181949725715,0.15174793685842333,Ireland,Residential
90,1091,-3.7291608490002703,1.0209076482218002,Ireland,Residential
91,1092,5.701717069782405,3.837536952217379,Ireland,Residential
92,1093,-3.408514116254486,-0.47719739427868907,Ireland,Residential
93,1094,-0.5487869104097278,-0.6478782201927012,Ireland,Residential
94,1095,-1.533107609453348,-0.028697418451227887,Ireland,Residential
95,1096,-2.3379869101452364,1.0791872115885872,Ireland,Residential
